ts,open,high,low,close,volume
1700208800,103.9759,104.5847,100.8656,101.4744,1209.6209
1700212400,101.4744,102.0648,97.8039,98.3942,1253.0279
1700216000,98.3942,98.9652,94.5860,95.1570,1283.1087
1700219600,95.1570,95.7102,91.6573,92.2105,1298.2789
1700223200,92.2105,92.7503,89.4285,89.9683,1297.7397
1700226800,89.9683,90.5008,88.2207,88.7533,1281.5192
1700230400,88.7533,89.2867,88.2207,88.7542,1250.4720
1700234000,88.7542,90.5401,88.2142,90.0001,1206.2331
1700237600,90.0001,92.9098,89.4459,92.3557,1151.1325
1700241200,92.3557,96.1134,91.7824,95.5402,1088.0721
1700244800,95.5402,99.7597,94.9452,99.1647,1020.3733
1700248400,99.1647,103.4014,98.5480,102.7847,1048.3986
1700252000,102.7847,106.5956,102.1489,105.9599,1114.6214
1700255600,105.9599,108.9636,105.3100,108.3138,1174.8075
1700259200,108.3138,110.2415,107.6563,109.5840,1225.7869
1700262800,109.5840,110.3157,108.9260,109.6577,1264.8748
1700266400,109.6577,110.3093,107.9351,108.5866,1290.0124
1700270000,108.5866,109.2261,105.9398,106.5792,1299.8759
1700273600,106.5792,107.2031,103.3489,103.9728,1293.9458
1700277200,103.9728,104.5799,100.5797,101.1868,1272.5344
1700280800,101.1868,101.7788,98.0742,98.6662,1236.7693
1700284400,98.6662,99.2471,96.2396,96.8206,1188.5343
1700288000,96.8206,97.3964,95.3925,95.9683,1130.3697
1700291600,95.9683,96.8711,95.3906,96.2934,1065.3389
1700295200,96.2934,98.4064,95.7064,97.8195,1003.1332
1700298800,97.8195,101.0095,97.2170,100.4071,1071.4402
1700302400,100.4071,104.3942,99.7845,103.7715,1135.9847
1700306000,103.7715,108.1664,103.1264,107.5213,1193.3672
1700309600,107.5213,111.8778,106.8540,111.2106,1240.5656
1700313200,111.2106,115.0858,110.5242,114.3994,1275.0941
1700316800,114.3994,117.4129,113.6991,116.7126,1295.1342
1700320400,116.7126,118.5979,116.0053,117.8906,1299.6303
1700324000,117.8906,118.5975,117.1170,117.8240,1288.3458
1700327600,117.8240,118.5234,115.8686,116.5680,1261.8749
1700331200,116.5680,117.2541,113.6492,114.3352,1221.6118
1700334800,114.3352,115.0040,110.7972,111.4660,1169.6770
1700338400,111.4660,112.1163,107.7323,108.3826,1108.8058
1700342000,108.3826,109.0158,104.8985,105.5317,1042.2041
1700345600,105.5317,106.1517,102.7040,103.3239,1026.6204
1700349200,103.3239,103.9364,101.4654,102.0779,1094.0428
1700352800,102.0779,102.6898,101.3655,101.9773,1156.5123
1700356400,101.9773,103.6642,101.3591,103.0460,1210.7387
1700360000,103.0460,105.7752,102.4151,105.1443,1253.8661
1700363600,105.1443,108.6365,104.4964,107.9886,1283.6231
1700367200,107.9886,111.8563,107.3214,111.1891,1298.4424
1700370800,111.1891,114.9891,110.5033,114.3033,1297.5436
1700374400,114.3033,117.5968,113.6019,116.8954,1280.9741
1700378000,116.8954,119.3073,116.1838,118.5957,1249.6064
1700381600,118.5957,119.8659,117.8808,119.1510,1205.0926
1700385200,119.1510,119.8617,117.7478,118.4586,1149.7771
1700388800,118.4586,119.1581,115.8812,116.5807,1086.5734
1700392400,116.5807,117.2631,113.0539,113.7363,1018.8100
1700396000,113.7363,114.3979,109.6100,110.2717,1049.9440
1700399600,110.2717,110.9114,105.9741,106.6137,1116.0676
1700403200,106.6137,107.2330,102.5935,103.2128,1176.0783
1700406800,103.2128,103.8157,99.8788,100.4817,1226.8154
1700410400,100.4817,101.0742,98.1481,98.7406,1265.6067
1700414000,98.7406,99.3296,97.5845,98.1735,1290.4093
1700417600,98.1735,99.3972,97.5807,98.8044,1299.9169
1700421200,98.8044,101.0966,98.2014,100.4936,1293.6287
1700424800,100.4936,103.5757,99.8759,102.9580,1271.8758
1700428400,102.9580,106.4435,102.3231,105.8087,1235.8041
1700432000,105.8087,109.2566,105.1571,108.6050,1187.3131
1700435600,108.6050,111.5793,107.9395,110.9138,1128.9570
1700439200,110.9138,113.0433,110.2396,112.3691,1063.8090
1700442800,112.3691,113.3976,111.6927,112.7213,1004.6996
1700446400,112.7213,113.3925,111.2008,111.8720,1072.9607
1700450000,111.8720,112.5313,109.2280,109.8874,1137.3792
1700453600,109.8874,110.5293,106.3476,106.9895,1194.5623
1700457200,106.9895,107.6107,102.9057,103.5269,1241.4983
1700460800,103.5269,104.1265,99.3279,99.9274,1275.7153
1700464400,99.9274,100.5073,96.0610,96.6408,1295.4112
1700468000,96.6408,97.2053,93.5137,94.0781,1299.5485
1700471600,94.0781,94.6335,92.0008,92.5562,1287.9095
1700475200,92.5562,93.1097,91.7016,92.2551,1261.1071
1700478800,92.2551,93.7532,91.6959,93.1941,1220.5529
1700482400,93.1941,95.8003,92.6227,95.2290,1168.3827
1700486000,95.2290,98.6603,94.6405,98.0719,1107.3444
1700489600,98.0719,101.9384,97.4639,101.3304,1040.6525
1700493200,101.3304,105.1881,100.7031,104.5607,1028.1804
1700496800,104.5607,107.9716,103.9168,107.3277,1095.5292
1700500400,107.3277,109.9193,106.6721,109.2638,1157.8467
1700504000,109.2638,110.7797,108.6031,110.1190,1211.8508
1700507600,110.1190,110.7778,109.1358,109.7945,1254.6974
1700511200,109.7945,110.4447,107.7058,108.3560,1284.1298
1700514800,108.3560,108.9921,105.3884,106.0246,1298.5978
1700518400,106.0246,106.6434,102.5280,103.1469,1297.3395
1700522000,103.1469,103.7478,99.5473,100.1481,1280.4212
1700525600,100.1481,100.7330,96.8891,97.4739,1248.7339
1700529200,97.4739,98.0471,94.9570,95.5302,1203.9464
1700532800,95.5302,96.0980,94.0600,94.6278,1148.4177
1700536400,94.6278,95.5098,94.0582,94.9402,1085.0722
1700540000,94.9402,97.0586,94.3613,96.4797,1017.2462
1700543600,96.4797,99.6902,95.8852,99.0957,1051.4881
1700547200,99.0957,103.1092,98.4807,102.4942,1117.5106
1700550800,102.4942,106.9157,101.8566,106.2780,1177.3443
1700554400,106.2780,110.6594,105.6180,109.9994,1227.8376
1700558000,109.9994,113.9003,109.3201,113.2209,1266.3315
1700561600,113.2209,116.2673,112.5275,115.5738,1290.7983
1700565200,115.5738,117.5087,114.8730,116.8079,1299.9497
1700568800,116.8079,117.5255,116.1069,116.8246,1293.3035
1700572400,116.8246,117.5187,114.9961,115.6903,1271.2099
1700576000,115.6903,116.3720,112.9450,113.6268,1234.8324
1700579600,113.6268,114.2926,110.3149,110.9808,1186.0869
1700583200,110.9808,111.6299,107.5278,108.1769,1127.5407
1700586800,108.1769,108.8108,105.0254,105.6593,1062.2774
1700590400,105.6593,106.2823,103.2087,103.8317,1006.2660
1700594000,103.8317,104.4497,102.3841,103.0022,1074.4793
1700597600,103.0022,103.9610,102.3821,103.3409,1138.7700
1700601200,103.3409,105.4865,102.7118,104.8574,1195.7521
1700604800,104.8574,108.0424,104.2130,107.3980,1242.4245
1700608400,107.3980,111.3315,106.7340,110.6675,1276.3290
1700612000,110.6675,114.9534,109.9819,114.2678,1295.6801
1700615600,114.2678,118.4587,113.5613,117.7522,1299.4585
1700619200,117.7522,121.4095,117.0281,120.6853,1287.4653
1700622800,120.6853,123.4383,119.9491,122.7021,1260.3321
1700626400,122.7021,124.2981,121.9608,123.5568,1219.4879
1700630000,123.5568,124.2957,122.4172,123.1561,1167.0839
1700633600,123.1561,123.8856,120.8427,121.5721,1105.8800
1700637200,121.5721,122.2863,118.3177,119.0319,1039.0998
1700640800,119.0319,119.7273,115.1918,115.8871,1029.7397
1700644400,115.8871,116.5625,111.8909,112.5663,1097.0129
1700648000,112.5663,113.2234,108.8596,109.5167,1159.1768
1700651600,109.5167,110.1596,106.5015,107.1444,1212.9572
1700655200,107.1444,107.7790,105.1241,105.7586,1255.5217
1700658800,105.7586,106.3918,104.8975,105.5307,1284.6287
1700662400,105.5307,107.1093,104.8919,106.4705,1298.7450
1700666000,106.4705,109.0763,105.8199,108.4257,1297.1273
1700669600,108.4257,111.7690,107.7591,111.1023,1279.8607
1700673200,111.1023,114.7895,110.4177,114.1049,1247.8546
1700676800,114.1049,117.6921,113.4030,116.9901,1202.7948
1700680400,116.9901,120.0433,116.2742,119.3273,1147.0542
1700684000,119.3273,121.4813,118.6028,120.7568,1083.5688
1700687600,120.7568,121.7652,120.0305,121.0390,1015.6820
1700691200,121.0390,121.7595,119.3668,120.0873,1053.0307
1700694800,120.0873,120.7952,117.2722,117.9801,1118.9505
1700698400,117.9801,118.6698,114.2605,114.9502,1178.6054
1700702000,114.9502,115.6184,110.6863,111.3544,1228.8537
1700705600,111.3544,112.0001,106.9790,107.6247,1267.0489
1700709200,107.6247,108.2500,103.5859,104.2111,1291.1794
1700712800,104.2111,104.8203,100.9114,101.5205,1299.9743
1700716400,101.5205,102.1197,99.2629,99.8621,1292.9704
1700720000,99.8621,100.4586,98.8098,99.4063,1270.5365
1700723600,99.4063,100.7624,98.8053,100.1615,1233.8542
1700727200,100.1615,102.5856,99.5496,101.9738,1184.8555
1700730800,101.9738,105.1753,101.3465,104.5480,1126.1210
1700734400,104.5480,108.1329,103.9031,107.4880,1060.7440
1700738000,107.4880,111.0125,106.8259,110.3504,1007.8322
1700741600,110.3504,113.3819,109.6742,112.7056,1075.9959
1700745200,112.7056,114.8807,112.0205,114.1955,1140.1571
1700748800,114.1955,115.2701,113.5080,114.5826,1196.9366
1700752400,114.5826,115.2653,113.0998,113.7825,1243.3440
1700756000,113.7825,114.4537,111.2040,111.8753,1276.9352
1700759600,111.8753,112.5299,108.4407,109.0952,1295.9410
1700763200,109.0952,109.7300,105.1643,105.7991,1299.3603
1700766800,105.7991,106.4136,101.8035,102.4180,1287.0133
1700770400,102.4180,103.0144,98.8030,99.3994,1259.5500
1700774000,99.3994,99.9822,96.5634,97.1462,1218.4169
1700777600,97.1462,97.7220,95.3872,95.9630,1165.7805
1700781200,95.9630,96.5903,95.3869,96.0142,1104.4128
1700784800,96.0142,97.8860,95.4304,97.3022,1037.5460
1700788400,97.3022,100.2650,96.7042,99.6670,1031.2982
1700792000,99.6670,103.4244,99.0501,102.8075,1098.4940
1700795600,102.8075,106.9607,102.1696,106.3228,1160.5025
1700799200,106.3228,110.4242,105.6642,109.7656,1214.0577
1700802800,109.7656,113.3795,109.0894,112.7032,1256.3391
1700806400,112.7032,115.4643,112.0146,114.7756,1285.1198
1700810000,114.7756,116.4385,114.0812,115.7441,1298.8841
1700813600,115.7441,116.4372,114.8301,115.5232,1296.9070
1700817200,115.5232,116.2084,113.5073,114.1924,1279.2926
1700820800,114.1924,114.8643,111.3128,111.9847,1246.9686
1700824400,111.9847,112.6402,108.5994,109.2549,1201.6375
1700828000,109.2549,109.8935,105.7928,106.4314,1145.6867
1700831600,106.4314,107.0551,103.3339,103.9576,1082.0630
1700835200,103.9576,104.5710,101.6186,102.2320,1014.1173
1700838800,102.2320,102.8414,100.9441,101.5534,1054.5719
1700842400,101.5534,102.6929,100.9410,102.0804,1120.3870
1700846000,102.0804,104.4322,101.4576,103.8094,1179.8617
1700849600,103.8094,107.2142,103.1699,106.5748,1229.8635
1700853200,106.5748,110.7313,105.9143,110.0709,1267.7591
1700856800,110.0709,114.5765,109.3876,113.8931,1291.5525
1700860400,113.8931,118.2976,113.1876,117.5920,1299.9907
1700864000,117.5920,121.4584,116.8676,120.7340,1292.6292
1700867600,120.7340,123.6973,119.9963,122.9595,1269.8558
1700871200,122.9595,124.7755,122.2153,124.0313,1232.8698
1700874800,124.0313,124.7745,123.1230,123.8662,1183.6192
1700878400,123.8662,124.6015,121.8109,122.5462,1124.6978
1700882000,122.5462,123.2680,119.5847,120.3065,1059.2090
1700885600,120.3065,121.0116,116.7991,117.5041,1009.3981
1700889200,117.5041,118.1915,113.8811,114.5685,1077.5103
1700892800,114.5685,115.2402,111.2720,111.9437,1141.5403
1700896400,111.9437,112.6038,109.3674,110.0276,1198.1157
1700900000,110.0276,110.6823,108.4635,109.1183,1244.2569
1700903600,109.1183,110.0292,108.4620,109.3730,1277.5338
1700907200,109.3730,111.4517,108.7082,110.7870,1296.1938
1700910800,110.7870,113.8731,110.1078,113.1940,1299.2540
1700914400,113.1940,116.9862,112.4962,116.2885,1286.5534
1700918000,116.2885,120.3851,115.5705,119.6671,1258.7608
1700921600,119.6671,123.6204,118.9298,122.8831,1217.3400
1700925200,122.8831,126.2597,122.1301,125.5067,1164.4725
1700928800,125.5067,127.9465,124.7436,127.1834,1102.9427
1700932400,127.1834,128.4481,126.4173,127.6821,1035.9912
