ts,open,high,low,close,volume
1700169200,96.1531,97.7348,95.7637,97.3454,1294.8491
1700172800,97.3454,98.7476,96.9520,98.3542,1299.7040
1700176400,98.3542,99.5352,97.9576,99.1387,1288.7743
1700180000,99.1387,100.0829,98.7399,99.6842,1262.6357
1700183600,99.6842,100.4027,99.2842,100.0027,1222.6647
1700187200,100.0027,100.5317,99.6021,100.1312,1170.9667
1700190800,100.1312,100.5317,99.7274,100.1279,1110.2643
1700194400,100.1279,100.5282,99.6666,100.0669,1043.7546
1700198000,100.0669,100.4670,99.6304,100.0305,1025.0596
1700201600,100.0305,100.5025,99.6301,100.1021,1092.5539
1700205200,100.1021,100.7594,99.7007,100.3580,1155.1737
1700208800,100.3580,101.2637,99.9546,100.8602,1209.6209
1700212400,100.8602,102.0569,100.4536,101.6503,1253.0279
1700216000,101.6503,103.1558,101.2393,102.7448,1283.1087
1700219600,102.7448,104.5498,102.3282,104.1332,1298.2789
1700223200,104.1332,106.2010,103.7101,105.7778,1297.7397
1700226800,105.7778,108.0463,105.3474,107.6159,1281.5192
1700230400,107.6159,110.0022,107.1776,109.5640,1250.4720
1700234000,109.5640,111.9706,109.1179,111.5245,1206.2331
1700237600,111.5245,113.8463,111.0709,113.3927,1151.1325
1700241200,113.3927,115.5253,112.9324,115.0651,1088.0721
1700244800,115.0651,116.9131,114.5993,116.4473,1020.3733
1700248400,116.4473,117.9314,115.9774,117.4615,1048.3986
1700252000,117.4615,118.5250,116.9893,118.0527,1114.6214
1700255600,118.0527,118.6657,117.5800,118.1929,1174.8075
1700259200,118.1929,118.6644,117.4115,117.8831,1225.7869
1700262800,117.8831,118.3517,116.6846,117.1532,1264.8748
1700266400,117.1532,117.6174,115.5956,116.0598,1290.0124
1700270000,116.0598,116.5186,114.2226,114.6813,1299.8759
1700273600,114.6813,115.1338,112.6590,113.1115,1293.9458
1700277200,113.1115,113.5573,111.0064,111.4522,1272.5344
1700280800,111.4522,111.8915,109.3662,109.8054,1236.7693
1700284400,109.8054,110.2384,107.8315,108.2646,1188.5343
1700288000,108.2646,108.6922,106.4807,106.9083,1130.3697
1700291600,106.9083,107.3315,105.3706,105.7938,1065.3389
1700295200,105.7938,106.2136,104.5331,104.9529,1003.1332
1700298800,104.9529,105.3704,103.9729,104.3905,1071.4402
1700302400,104.3905,104.8068,103.6685,104.0849,1135.9847
1700306000,104.0849,104.5008,103.5743,103.9902,1193.3672
1700309600,103.9902,104.4578,103.5741,104.0417,1240.5656
1700313200,104.0417,104.5779,103.6250,104.1613,1275.0941
1700316800,104.1613,104.6831,103.7442,104.2660,1295.1342
1700320400,104.2660,104.6922,103.8489,104.2751,1299.6303
1700324000,104.2751,104.6915,103.7015,104.1180,1288.3458
1700327600,104.1180,104.5329,103.3262,103.7411,1261.8749
1700331200,103.7411,104.1536,102.7009,103.1133,1221.6118
1700334800,103.1133,103.5222,101.8201,102.2290,1169.6770
1700338400,102.2290,102.6334,100.7051,101.1095,1108.8058
1700342000,101.1095,101.5087,99.4030,99.8023,1042.2041
1700345600,99.8023,100.1958,97.9834,98.3769,1026.6204
1700349200,98.3769,98.7646,96.5330,96.9207,1094.0428
1700352800,96.9207,97.3028,95.1487,95.5309,1156.5123
1700356400,95.5309,95.9081,93.9304,94.3076,1210.7387
1700360000,94.3076,94.6810,92.9722,93.3456,1253.8661
1700363600,93.3456,93.7165,92.3552,92.7261,1283.6231
1700367200,92.7261,93.0961,92.1405,92.5105,1298.4424
1700370800,92.5105,93.1062,92.1396,92.7352,1297.5436
1700374400,92.7352,93.7817,92.3616,93.4081,1280.9741
1700378000,93.4081,94.8857,93.0300,94.5077,1249.6064
1700381600,94.5077,96.3687,94.1237,95.9848,1205.0926
1700385200,95.9848,98.1572,95.5937,97.7661,1149.7771
1700388800,97.7661,100.1586,97.3671,99.7595,1086.5734
1700392400,99.7595,102.2690,99.3521,101.8616,1018.8100
1700396000,101.8616,104.3809,101.4457,103.9651,1049.9440
1700399600,103.9651,106.3913,103.5412,105.9675,1116.0676
1700403200,105.9675,108.2096,105.5363,107.7785,1176.0783
1700406800,107.7785,109.7643,107.3412,109.3269,1226.8154
1700410400,109.3269,111.0079,108.8847,110.5656,1265.6067
1700414000,110.5656,111.9202,110.1197,111.4743,1290.4093
1700417600,111.4743,112.5088,111.0260,112.0606,1299.9169
1700421200,112.0606,112.8078,111.6112,112.3584,1293.6287
1700424800,112.3584,112.8736,111.9087,112.4239,1271.8758
1700428400,112.4239,112.8733,111.8809,112.3303,1235.8041
1700432000,112.3303,112.7789,111.7116,112.1603,1187.3131
1700435600,112.1603,112.6083,111.5510,111.9989,1128.9570
1700439200,111.9989,112.4466,111.4777,111.9254,1063.8090
1700442800,111.9254,112.4535,111.4773,112.0055,1004.6996
1700446400,112.0055,112.7350,111.5563,112.2859,1072.9607
1700450000,112.2859,113.2406,111.8347,112.7894,1137.3792
1700453600,112.7894,113.9666,112.3354,113.5126,1194.5623
1700457200,113.5126,114.8833,113.0549,114.4256,1241.4983
1700460800,114.4256,115.9364,113.9637,115.4745,1275.7153
1700464400,115.4745,117.0520,115.0082,116.5856,1295.4112
1700468000,116.5856,118.1420,116.1150,117.6713,1299.5485
1700471600,117.6713,119.1119,117.1967,118.6373,1287.9095
1700475200,118.6373,119.8687,118.1598,119.3912,1261.1071
1700478800,119.3912,120.3290,118.9118,119.8496,1220.5529
1700482400,119.8496,120.4257,119.3698,119.9460,1168.3827
1700486000,119.9460,120.4245,119.1579,119.6364,1107.3444
1700489600,119.6364,120.1120,118.4281,118.9037,1040.6525
1700493200,118.9037,119.3748,117.2886,117.7597,1028.1804
1700496800,117.7597,118.2246,115.7793,116.2443,1095.5292
1700500400,116.2443,116.7019,113.9659,114.4236,1157.8467
1700504000,114.4236,114.8731,111.9352,112.3847,1211.8508
1700507600,112.3847,112.8256,109.7887,110.2296,1254.6974
1700511200,110.2296,110.6619,107.6349,108.0672,1284.1298
1700514800,108.0672,108.4912,105.5813,106.0053,1298.5978
1700518400,106.0053,106.4219,103.7262,104.1428,1297.3395
1700522000,104.1428,104.5530,102.1515,102.5617,1280.4212
1700525600,102.5617,102.9670,100.9168,101.3221,1248.7339
1700529200,101.3221,101.7239,100.0556,100.4574,1203.9464
1700532800,100.4574,100.8573,99.5727,99.9726,1148.4177
1700536400,99.9726,100.3720,99.4457,99.8451,1085.0722
1700540000,99.8451,100.4270,99.4450,100.0269,1017.2462
1700543600,100.0269,100.8514,99.6251,100.4496,1051.4881
1700547200,100.4496,101.4352,100.0455,101.0311,1117.5106
1700550800,101.0311,102.0891,100.6243,101.6824,1177.3443
1700554400,101.6824,102.7256,101.2731,102.3163,1227.8376
1700558000,102.3163,103.2663,101.9049,102.8549,1266.3315
1700561600,102.8549,103.6489,102.4419,103.2360,1290.7983
1700565200,103.2360,103.8330,102.8223,103.4193,1299.9497
1700568800,103.4193,103.8329,102.9760,103.3896,1293.3035
1700572400,103.3896,103.8022,102.7452,103.1579,1271.2099
1700576000,103.1579,103.5689,102.3497,102.7608,1234.8324
1700579600,102.7608,103.1698,101.8481,102.2571,1186.0869
1700583200,102.2571,102.6640,101.3160,101.7229,1127.5407
1700586800,101.7229,102.1278,100.8393,101.2443,1062.2774
1700590400,101.2443,101.6480,100.5069,100.9105,1006.2660
1700594000,100.9105,101.3137,100.4021,100.8054,1074.4793
1700597600,100.8054,101.4038,100.4014,100.9998,1138.7700
1700601200,100.9998,101.9516,100.5936,101.5454,1195.7521
1700604800,101.5454,102.8791,101.1356,102.4693,1242.4245
1700608400,102.4693,104.1858,102.0542,103.7707,1276.3290
1700612000,103.7707,105.8424,103.3490,105.4207,1295.6801
1700615600,105.4207,107.7929,104.9913,107.3634,1299.4585
1700619200,107.3634,109.9579,106.9254,109.5198,1287.4653
1700622800,109.5198,112.2405,109.0727,111.7933,1260.3321
1700626400,111.7933,114.5333,111.3370,114.0770,1219.4879
1700630000,114.0770,116.7264,113.6119,116.2614,1167.0839
1700633600,116.2614,118.7161,115.7884,118.2431,1105.8800
1700637200,118.2431,120.4119,117.7634,119.9322,1039.0998
1700640800,119.9322,121.7439,119.4472,121.2588,1029.7397
1700644400,121.2588,122.6672,120.7701,122.1785,1097.0129
1700648000,122.1785,123.1658,121.6878,122.6751,1159.1768
1700651600,122.6751,123.2521,122.1840,122.7610,1212.9572
1700655200,122.7610,123.2509,121.9864,122.4764,1255.5217
1700658800,122.4764,122.9639,121.3968,121.8843,1284.6287
1700662400,121.8843,122.3686,120.5818,121.0660,1298.7450
1700666000,121.0660,121.5465,119.6326,120.1131,1297.1273
1700669600,120.1131,120.5896,118.6434,119.1199,1279.8607
1700673200,119.1199,119.5926,117.7030,118.1757,1247.8546
1700676800,118.1757,118.6451,116.8874,117.3568,1202.7948
1700680400,117.3568,117.8237,116.2539,116.7208,1147.0542
1700684000,116.7208,117.1860,115.8362,116.3014,1083.5688
1700687600,116.3014,116.7658,115.6419,116.1063,1015.6820
1700691200,116.1063,116.5813,115.6418,116.1168,1053.0307
1700694800,116.1168,116.7551,115.6517,116.2899,1118.9505
1700698400,116.2899,117.0286,115.8236,116.5623,1178.6054
1700702000,116.5623,117.3240,116.0949,116.8565,1228.8537
1700705600,116.8565,117.5564,116.3882,117.0881,1267.0489
1700709200,117.0881,117.6418,116.6194,117.1731,1291.1794
1700712800,117.1731,117.6413,116.5684,117.0366,1299.9743
1700716400,117.0366,117.5031,116.1526,116.6191,1292.9704
1700720000,116.6191,117.0826,115.4194,115.8830,1270.5365
1700723600,115.8830,116.3422,114.3570,114.8163,1233.8542
1700727200,114.8163,115.2700,112.9809,113.4347,1184.8555
1700730800,113.4347,113.8818,111.3341,111.7813,1126.1210
1700734400,111.7813,112.2209,109.4840,109.9237,1060.7440
1700738000,109.9237,110.3555,107.5179,107.9497,1007.8322
1700741600,107.9497,108.3735,105.5364,105.9603,1075.9959
1700745200,105.9603,106.3765,103.6462,104.0624,1140.1571
1700748800,104.0624,104.4719,101.9513,102.3608,1196.9366
1700752400,102.3608,102.7646,100.5459,100.9497,1243.3440
1700756000,100.9497,101.3494,99.5064,99.9060,1276.9352
1700759600,99.9060,100.3032,98.8859,99.2831,1295.9410
1700763200,99.2831,99.6795,98.7103,99.1068,1299.3603
1700766800,99.1068,99.7714,98.7093,99.3739,1287.0133
1700770400,99.3739,100.4528,98.9737,100.0526,1259.5500
1700774000,100.0526,101.4894,99.6482,101.0851,1218.4169
1700777600,101.0851,102.8023,100.6755,102.3928,1165.7805
1700781200,102.3928,104.2982,101.9772,103.8827,1104.4128
1700784800,103.8827,105.8769,103.4609,105.4551,1037.5460
1700788400,105.4551,107.4396,105.0270,107.0115,1031.2982
1700792000,107.0115,108.8966,106.5777,108.4628,1098.4940
1700795600,108.4628,110.1749,108.0238,109.7360,1160.5025
1700799200,109.7360,111.2230,109.2928,110.7799,1214.0577
1700802800,110.7799,112.0151,110.3336,111.5689,1256.3391
1700806400,111.5689,112.5526,111.1205,112.1042,1285.1198
1700810000,112.1042,112.8629,111.6546,112.4132,1298.8841
1700813600,112.4132,112.9965,111.9631,112.5463,1296.9070
1700817200,112.5463,113.0219,112.0960,112.5716,1279.2926
1700820800,112.5716,113.0219,112.1184,112.5687,1246.9686
1700824400,112.5687,113.0715,112.1182,112.6210,1201.6375
1700828000,112.6210,113.2588,112.1698,112.8076,1145.6867
1700831600,112.8076,113.6488,112.3548,113.1960,1082.0630
1700835200,113.1960,114.2907,112.7407,113.8354,1014.1173
1700838800,113.8354,115.2105,113.3763,114.7515,1054.5719
1700842400,114.7515,116.4077,114.2877,115.9439,1120.3870
1700846000,115.9439,117.8545,115.4744,117.3849,1179.8617
1700849600,117.3849,119.4972,116.9088,119.0211,1229.8635
1700853200,119.0211,121.2601,118.5380,120.7770,1267.7591
1700856800,120.7770,123.0512,120.2868,122.5610,1291.5525
1700860400,122.5610,124.7691,122.0639,124.2720,1299.9907
1700864000,124.2720,126.3108,123.7687,125.8075,1292.6292
1700867600,125.8075,127.5803,125.2993,127.0721,1269.8558
1700871200,127.0721,128.4961,126.5601,127.9842,1232.8698
1700874800,127.9842,128.9976,127.4703,128.4837,1183.6192
1700878400,128.4837,129.0502,127.9695,128.5360,1124.6978
1700882000,128.5360,129.0486,127.6230,128.1355,1059.2090
1700885600,128.1355,128.6447,126.7964,127.3056,1009.3981
1700889200,127.3056,127.8100,125.5929,126.0973,1077.5103
1700892800,126.0973,126.5957,124.0869,124.5852,1141.5403
1700896400,124.5852,125.0766,122.3699,122.8614,1198.1157
1700900000,122.8614,123.3455,120.5444,121.0285,1244.2569
1700903600,121.0285,121.5053,118.7148,119.1916,1277.5338
1700907200,119.1916,119.6614,116.9802,117.4500,1296.1938
1700910800,117.4500,117.9136,115.4262,115.8898,1299.2540
1700914400,115.8898,116.3481,114.1190,114.5773,1286.5534
1700918000,114.5773,115.0316,113.1004,113.5546,1258.7608
1700921600,113.5546,114.0059,112.3851,112.8365,1217.3400
1700925200,112.8365,113.2861,111.9610,112.4106,1164.4725
1700928800,112.4106,112.8596,111.7902,112.2392,1102.9427
1700932400,112.2392,112.7121,111.7901,112.2630,1035.9912
