ts,open,high,low,close,volume
1700208800,84.2972,87.3459,83.9492,86.9980,1209.6209
1700212400,86.9980,91.3145,86.6342,90.9507,1253.0279
1700216000,90.9507,95.8164,90.5689,95.4346,1283.1087
1700219600,95.4346,100.0599,95.0360,99.6612,1298.2789
1700223200,99.6612,103.3845,99.2493,102.9727,1297.7397
1700226800,102.9727,105.4224,102.5526,105.0024,1281.5192
1700230400,105.0024,106.1772,104.5794,105.7541,1250.4720
1700234000,105.7541,106.1765,105.1563,105.5786,1206.2331
1700237600,105.5786,105.9988,104.6345,105.0548,1151.1325
1700241200,105.0548,105.4740,104.3910,104.8102,1088.0721
1700244800,104.8102,105.7507,104.3889,105.3294,1020.3733
1700248400,105.3294,107.2314,104.9022,106.8042,1048.3986
1700252000,106.8042,109.5040,106.3679,109.0677,1114.6214
1700255600,109.0677,112.0776,108.6212,111.6310,1174.8075
1700259200,111.6310,114.2669,111.1758,113.8116,1225.7869
1700262800,113.8116,115.3797,113.3519,114.9201,1264.8748
1700266400,114.9201,115.3779,113.9950,114.4528,1290.0124
1700270000,114.4528,114.9018,111.7893,112.2382,1299.8759
1700273600,112.2382,112.6722,108.0617,108.4957,1293.9458
1700277200,108.4957,108.9109,103.3758,103.7909,1272.5344
1700280800,103.7909,104.1865,98.5034,98.8990,1236.7693
1700284400,98.8990,99.2775,94.2340,94.6124,1188.5343
1700288000,94.6124,94.9786,91.1793,91.5455,1130.3697
1700291600,91.5455,91.9054,89.6282,89.9881,1065.3389
1700295200,89.9881,90.3475,89.4890,89.8484,1003.1332
1700298800,89.8484,91.0611,89.4856,90.6983,1071.4402
1700302400,90.6983,92.2777,90.3306,91.9100,1135.9847
1700306000,91.9100,93.2151,91.5386,92.8437,1193.3672
1700309600,92.8437,93.4075,92.4716,93.0354,1240.5656
1700313200,93.0354,93.4047,91.9632,92.3326,1275.0941
1700316800,92.3326,92.6963,90.5762,90.9400,1295.1342
1700320400,90.9400,91.2974,89.0057,89.3631,1299.6303
1700324000,89.3631,89.7162,87.9113,88.2643,1288.3458
1700327600,88.2643,88.6253,87.9112,88.2722,1261.8749
1700331200,88.2722,90.1551,87.9130,89.7959,1221.6118
1700334800,89.7959,93.2680,89.4243,92.8965,1169.6770
1700338400,92.8965,97.6401,92.5074,97.2511,1108.8058
1700342000,97.2511,102.6295,96.8422,102.2206,1042.2041
1700345600,102.2206,107.4306,101.7926,107.0026,1026.6204
1700349200,107.0026,111.2727,106.5593,110.8293,1094.0428
1700352800,110.8293,113.6093,110.3767,113.1567,1156.5123
1700356400,113.1567,114.2484,112.7015,113.7932,1210.7387
1700360000,113.7932,114.2450,112.4832,112.9350,1253.8661
1700363600,112.9350,113.3794,110.6524,111.0968,1283.6231
1700367200,111.0968,111.5326,108.5241,108.9600,1298.4424
1700370800,108.9600,109.3887,106.7496,107.1783,1297.5436
1700374400,107.1783,107.6031,105.7712,106.1960,1280.9741
1700378000,106.1960,106.6205,105.7029,106.1274,1249.6064
1700381600,106.1274,107.1590,105.7004,106.7321,1205.0926
1700385200,106.7321,107.9209,106.3021,107.4909,1149.7771
1700388800,107.4909,108.1939,107.0599,107.7628,1086.5734
1700392400,107.7628,108.1907,106.5497,106.9776,1018.8100
1700396000,106.9776,107.3969,104.3933,104.8125,1049.9440
1700399600,104.8125,105.2177,100.8968,101.3020,1116.0676
1700403200,101.3020,101.6894,96.4634,96.8508,1176.0783
1700406800,96.8508,97.2194,91.7762,92.1448,1226.8154
1700410400,92.1448,92.4968,87.6327,87.9847,1265.6067
1700414000,87.9847,88.3250,84.7450,85.0853,1290.4093
1700417600,85.0853,85.4209,83.5613,83.8968,1299.9169
1700421200,83.8968,84.8329,83.5589,84.4950,1293.6287
1700424800,84.4950,86.9163,84.1487,86.5701,1271.8758
1700428400,86.5701,89.8760,86.2120,89.5179,1235.8041
1700432000,89.5179,92.9775,89.1475,92.6071,1187.3131
1700435600,92.6071,95.5569,92.2264,95.1762,1128.9570
1700439200,95.1762,97.1957,94.7890,96.8084,1063.8090
1700442800,96.8084,97.8236,96.4187,97.4339,1004.6996
1700446400,97.4339,97.8232,96.9447,97.3341,1072.9607
1700450000,97.3341,97.7223,96.6584,97.0466,1137.3792
1700453600,97.0466,97.5857,96.6578,97.1970,1194.5623
1700457200,97.1970,98.6988,96.8037,98.3056,1241.4983
1700460800,98.3056,101.0249,97.9031,100.6224,1275.7153
1700464400,100.6224,104.4522,100.2062,104.0360,1295.4112
1700468000,104.0360,108.5161,103.6037,108.0838,1299.5485
1700471600,108.0838,112.5077,107.6355,112.0595,1287.9095
1700475200,112.0595,115.6519,111.5987,115.1911,1261.1071
1700478800,115.1911,117.3075,114.7238,116.8402,1220.5529
1700482400,116.8402,117.3068,116.2010,116.6676,1168.3827
1700486000,116.6676,117.1265,114.2640,114.7229,1107.3444
1700489600,114.7229,115.1686,110.9841,111.4298,1040.6525
1700493200,111.4298,111.8597,107.0452,107.4751,1028.1804
1700496800,107.4751,107.8896,103.2136,103.6281,1095.5292
1700500400,103.6281,104.0303,100.1406,100.5428,1157.8467
1700504000,100.5428,100.9372,98.1995,98.5939,1211.8508
1700507600,98.5939,98.9851,97.4020,97.7932,1254.6974
1700511200,97.7932,98.1983,97.4020,97.8071,1284.1298
1700514800,97.8071,98.4622,97.4148,98.0699,1298.5978
1700518400,98.0699,98.4617,97.5701,97.9619,1297.3395
1700522000,97.9619,98.3499,96.6130,97.0010,1280.4212
1700525600,97.0010,97.3810,94.6154,94.9954,1248.7339
1700529200,94.9954,95.3638,91.7459,92.1143,1203.9464
1700532800,92.1143,92.4698,88.5016,88.8570,1148.4177
1700536400,88.8570,89.2007,85.5833,85.9270,1085.0722
1700540000,85.9270,86.2632,83.7109,84.0471,1017.2462
1700543600,84.0471,84.3822,83.4289,83.7639,1051.4881
1700547200,83.7639,85.6380,83.4227,85.2968,1117.5106
1700550800,85.2968,88.8259,84.9429,88.4720,1177.3443
1700554400,88.4720,93.1316,88.1010,92.7606,1227.8376
1700558000,92.7606,97.7993,92.3709,97.4097,1266.3315
1700561600,97.4097,102.0390,97.0032,101.6325,1290.7983
1700565200,101.6325,105.2237,101.2133,104.8044,1299.9497
1700568800,104.8044,107.0397,104.3780,106.6133,1293.3035
1700572400,106.6133,107.5511,106.1848,107.1226,1271.2099
1700576000,107.1226,107.5496,106.3052,106.7321,1234.8324
1700579600,106.7321,107.1563,105.6221,106.0463,1186.0869
1700583200,106.0463,106.4690,105.2660,105.6887,1127.5407
1700586800,105.6887,106.5383,105.2643,106.1138,1062.2774
1700590400,106.1138,107.8977,105.6840,107.4678,1006.2660
1700594000,107.4678,109.9762,107.0297,109.5380,1074.4793
1700597600,109.5380,112.2524,109.0908,111.8051,1138.7700
1700601200,111.8051,114.0379,111.3508,113.5835,1195.7521
1700604800,113.5835,114.6690,113.1267,114.2121,1242.4245
1700608400,114.2121,114.6651,112.7895,113.2425,1276.3290
1700612000,113.2425,113.6848,110.1307,110.5730,1295.6801
1700615600,110.5730,110.9989,106.0654,106.4914,1299.4585
1700619200,106.4914,106.8978,101.2070,101.6135,1287.4653
1700622800,101.6135,102.0004,96.3474,96.7343,1260.3321
1700626400,96.7343,97.1049,92.2612,92.6317,1219.4879
1700630000,92.6317,92.9912,89.5156,89.8751,1167.0839
1700633600,89.8751,90.2299,88.3369,88.6917,1105.8800
1700637200,88.6917,89.2805,88.3360,88.9248,1039.0998
1700640800,88.9248,90.4569,88.5644,90.0966,1029.7397
1700644400,90.0966,91.9214,89.7303,91.5552,1097.0129
1700648000,91.5552,93.0377,91.1845,92.6670,1159.1768
1700651600,92.6670,93.3718,92.2950,92.9998,1212.9572
1700655200,92.9998,93.3696,92.0766,92.4464,1255.5217
1700658800,92.4464,92.8114,90.8895,91.2546,1284.6287
1700662400,91.2546,91.6144,89.5956,89.9554,1298.7450
1700666000,89.9554,90.3123,88.8526,89.2095,1297.1273
1700669600,89.2095,89.9717,88.8510,89.6132,1279.8607
1700673200,89.6132,91.8860,89.2472,91.5200,1247.8546
1700676800,91.5200,95.3039,91.1403,94.9242,1202.7948
1700680400,94.9242,99.8405,94.5264,99.4427,1147.0542
1700684000,99.4427,104.8152,99.0251,104.3976,1083.5688
1700687600,104.3976,109.4158,103.9617,108.9799,1015.6820
1700691200,108.9799,112.8994,108.5301,112.4496,1053.0307
1700694800,112.4496,114.7755,111.9923,114.3182,1118.9505
1700698400,114.3182,114.9220,113.8604,114.4641,1178.6054
1700702000,114.4641,114.9168,112.6979,113.1505,1228.8537
1700705600,113.1505,113.5943,110.4971,110.9409,1267.0489
1700709200,110.9409,111.3750,108.1025,108.5366,1291.1794
1700712800,108.5366,108.9629,106.1541,106.5805,1299.9743
1700716400,106.5805,107.0024,105.0591,105.4810,1292.9704
1700720000,105.4810,105.9022,104.8844,105.3056,1270.5365
1700723600,105.3056,106.1945,104.8826,105.7714,1233.8542
1700727200,105.7714,106.7612,105.3461,106.3358,1184.8555
1700730800,106.3358,106.7877,105.9104,106.3623,1126.1210
1700734400,106.3623,106.7835,104.8926,105.3139,1060.7440
1700738000,105.3139,105.7255,102.5102,102.9219,1007.8322
1700741600,102.9219,103.3190,98.8847,99.2819,1075.9959
1700745200,99.2819,99.6613,94.4699,94.8493,1140.1571
1700748800,94.8493,95.2107,89.9755,90.3369,1196.9366
1700752400,90.3369,90.6830,86.1923,86.5385,1243.3440
1700756000,86.5385,86.8750,83.7930,84.1295,1276.9352
1700759600,84.1295,84.4635,83.1619,83.4959,1295.9410
1700763200,83.4959,84.9778,83.1573,84.6392,1299.3603
1700766800,84.6392,87.5320,84.2905,87.1833,1287.0133
1700770400,87.1833,90.8416,86.8214,90.4797,1259.5500
1700774000,90.4797,94.1590,90.1046,93.7839,1218.4169
1700777600,93.7839,96.8387,93.3981,96.4528,1165.7805
1700781200,96.4528,98.5038,96.0604,98.1113,1104.4128
1700784800,98.1113,99.1353,97.7164,98.7404,1037.5460
1700788400,98.7404,99.1350,98.2705,98.6652,1031.2982
1700792000,98.6652,99.0589,98.0523,98.4460,1098.4940
1700795600,98.4460,99.0979,98.0512,98.7031,1160.5025
1700799200,98.7031,100.3236,98.3034,99.9239,1214.0577
1700802800,99.9239,102.7164,99.5147,102.3072,1256.3391
1700806400,102.3072,106.1100,101.8844,105.6873,1285.1198
1700810000,105.6873,109.9983,105.2490,109.5601,1298.8841
1700813600,109.5601,113.6572,109.1073,113.2044,1296.9070
1700817200,113.2044,116.3297,112.7409,115.8662,1279.2926
1700820800,115.8662,117.4237,115.3984,116.9559,1246.9686
1700824400,116.9559,117.4207,115.7394,116.2042,1201.6375
1700828000,116.2042,116.6591,113.2803,113.7352,1145.6867
1700831600,113.7352,114.1754,109.5952,110.0353,1082.0630
1700835200,110.0353,110.4587,105.4042,105.8275,1014.1173
1700838800,105.8275,106.2351,101.4770,101.8846,1054.5719
1700842400,101.8846,102.2799,98.4370,98.8324,1120.3870
1700846000,98.8324,99.2203,96.6082,96.9962,1179.8617
1700849600,96.9962,97.3815,95.9466,96.3320,1229.8635
1700853200,96.3320,96.8461,95.9461,96.4602,1267.7591
1700856800,96.4602,97.1797,96.0730,96.7925,1291.5525
1700860400,96.7925,97.1794,96.3282,96.7151,1299.9907
1700864000,96.7151,97.0982,95.3949,95.7780,1292.6292
1700867600,95.7780,96.1533,93.4619,93.8372,1269.8558
1700871200,93.8372,94.2017,90.7462,91.1106,1232.8698
1700874800,91.1106,91.4632,87.7777,88.1302,1183.6192
1700878400,88.1302,88.4727,85.2627,85.6051,1124.6978
1700882000,85.6051,85.9420,83.8942,84.2311,1059.2090
1700885600,84.2311,84.8378,83.8931,84.4998,1009.3981
1700889200,84.4998,86.9052,84.1535,86.5590,1077.5103
1700892800,86.5590,90.5241,86.1983,90.1634,1141.5403
1700896400,90.1634,95.1082,89.7845,94.7293,1198.1157
1700900000,94.7293,99.8761,94.3314,99.4782,1244.2569
1700903600,99.4782,104.0464,99.0636,103.6319,1277.5338
1700907200,103.6319,107.0313,103.2054,106.6049,1296.1938
1700910800,106.6049,108.5756,106.1723,108.1430,1299.2540
1700914400,108.1430,108.8043,107.7095,108.3708,1286.5534
1700918000,108.3708,108.8017,107.3044,107.7354,1258.7608
1700921600,107.7354,108.1628,106.4362,106.8636,1217.3400
1700925200,106.8636,107.2891,105.9467,106.3722,1164.4725
1700928800,106.3722,107.1096,105.9454,106.6829,1102.9427
1700932400,106.6829,108.3275,106.2513,107.8959,1035.9912
