ts,open,high,low,close,volume
1700522000,103.8757,105.6958,103.3499,105.1699,1280.4212
1700525600,105.1699,107.0728,104.6372,106.5401,1248.7339
1700529200,106.5401,108.4981,106.0003,107.9583,1203.9464
1700532800,107.9583,109.9422,107.4113,109.3952,1148.4177
1700536400,109.3952,111.3747,108.8411,110.8206,1085.0722
1700540000,110.8206,112.7658,110.2596,112.2047,1017.2462
1700543600,112.2047,114.0861,111.6372,113.5185,1051.4881
1700547200,113.5185,115.3086,112.9449,114.7349,1117.5106
1700550800,114.7349,116.4083,114.1557,115.8292,1177.3443
1700554400,115.8292,117.3641,115.2453,116.7802,1227.8376
1700558000,116.7802,118.1582,116.1923,117.5703,1266.3315
1700561600,117.5703,118.7775,116.9794,118.1866,1290.7983
1700565200,118.1866,119.2137,117.5935,118.6206,1299.9497
1700568800,118.6206,119.4631,118.0262,118.8687,1293.3035
1700572400,118.8687,119.5272,118.2740,118.9326,1271.2099
1700576000,118.9326,119.5267,118.2246,118.8186,1234.8324
1700579600,118.8186,119.4113,117.9455,118.5382,1186.0869
1700583200,118.5382,119.1287,117.5162,118.1068,1127.5407
1700586800,118.1068,118.6945,116.9563,117.5440,1062.2774
1700590400,117.5440,118.1284,116.2886,116.8730,1006.2660
1700594000,116.8730,117.4536,115.5387,116.1193,1074.4793
1700597600,116.1193,116.6958,114.7339,115.3105,1138.7700
1700601200,115.3105,115.8828,113.9030,114.4754,1195.7521
1700604800,114.4754,115.0436,113.0749,113.6431,1242.4245
1700608400,113.6431,114.2073,112.2779,112.8421,1276.3290
1700612000,112.8421,113.4026,111.5391,112.0996,1295.6801
1700615600,112.0996,112.6568,110.8833,111.4405,1299.4585
1700619200,111.4405,111.9950,110.3326,110.8870,1287.4653
1700622800,110.8870,111.4393,109.9054,110.4577,1260.3321
1700626400,110.4577,111.0085,109.6162,110.1671,1219.4879
1700630000,110.1671,110.7172,109.4750,110.0251,1167.0839
1700633600,110.0251,110.5874,109.4750,110.0372,1105.8800
1700637200,110.0372,110.7546,109.4862,110.2036,1039.0998
1700640800,110.2036,111.0723,109.6510,110.5197,1029.7397
1700644400,110.5197,111.5310,109.9648,110.9761,1097.0129
1700648000,110.9761,112.1166,110.4183,111.5588,1159.1768
1700651600,111.5588,112.8112,110.9976,112.2499,1212.9572
1700655200,112.2499,113.5928,111.6848,113.0277,1255.5217
1700658800,113.0277,114.4369,112.4584,113.8675,1284.6287
1700662400,113.8675,115.3162,113.2938,114.7425,1298.7450
1700666000,114.7425,116.2025,114.1644,115.6244,1297.1273
1700669600,115.6244,117.0665,115.0419,116.4841,1279.8607
1700673200,116.4841,117.8793,115.8976,117.2929,1247.8546
1700676800,117.2929,118.6132,116.7028,118.0231,1202.7948
1700680400,118.0231,119.2420,117.4298,118.6487,1147.0542
1700684000,118.6487,119.7423,118.0530,119.1466,1083.5688
1700687600,119.1466,120.0942,118.5491,119.4967,1015.6820
1700691200,119.4967,120.2814,118.8983,119.6830,1053.0307
1700694800,119.6830,120.2921,119.0845,119.6937,1118.9505
1700698400,119.6937,120.2913,118.9242,119.5218,1178.6054
1700702000,119.5218,120.1176,118.5695,119.1653,1228.8537
1700705600,119.1653,119.7584,118.0339,118.6271,1267.0489
1700709200,118.6271,119.2166,117.3254,117.9150,1291.1794
1700712800,117.9150,118.5002,116.4566,117.0418,1299.9743
1700716400,117.0418,117.6219,115.4442,116.0243,1292.9704
1700720000,116.0243,116.5987,114.3091,114.8836,1270.5365
1700723600,114.8836,115.4518,113.0756,113.6438,1233.8542
1700727200,113.6438,114.2054,111.7702,112.3319,1184.8555
1700730800,112.3319,112.8868,110.4218,110.9767,1126.1210
1700734400,110.9767,111.5247,109.0600,109.6080,1060.7440
1700738000,109.6080,110.1493,107.7148,108.2561,1007.8322
1700741600,108.2561,108.7908,106.4157,106.9504,1075.9959
1700745200,106.9504,107.4790,105.1905,105.7191,1140.1571
1700748800,105.7191,106.2421,104.0652,104.5881,1196.9366
1700752400,104.5881,105.1060,103.0624,103.5803,1243.3440
1700756000,103.5803,104.0939,102.2015,102.7150,1276.9352
1700759600,102.7150,103.2251,101.4976,102.0076,1295.9410
1700763200,102.0076,102.5149,100.9613,101.4687,1299.3603
1700766800,101.4687,101.9742,100.5986,101.1042,1287.0133
1700770400,101.1042,101.6087,100.4104,100.9150,1259.5500
1700774000,100.9150,101.4195,100.3925,100.8970,1218.4169
1700777600,100.8970,101.5466,100.3918,101.0414,1165.7805
1700781200,101.0414,101.8414,100.5347,101.3347,1104.4128
1700784800,101.3347,102.2680,100.8259,101.7592,1037.5460
1700788400,101.7592,102.8052,101.2477,102.2938,1031.2982
1700792000,102.2938,103.4287,101.7792,102.9141,1098.4940
1700795600,102.9141,104.1118,102.3962,103.5938,1160.5025
1700799200,103.5938,104.8264,103.0723,104.3048,1214.0577
1700802800,104.3048,105.5436,103.7797,105.0185,1256.3391
1700806400,105.0185,106.2350,104.4900,105.7065,1285.1198
1700810000,105.7065,106.8729,105.1747,106.3412,1298.8841
1700813600,106.3412,107.4316,105.8067,106.8971,1296.9070
1700817200,106.8971,107.8880,106.3603,107.3512,1279.2926
1700820800,107.3512,108.2221,106.8128,107.6837,1246.9686
1700824400,107.6837,108.4182,107.1443,107.8788,1201.6375
1700828000,107.8788,108.4644,107.3392,107.9248,1145.6867
1700831600,107.9248,108.4639,107.2758,107.8149,1082.0630
1700835200,107.8149,108.3526,107.0093,107.5470,1014.1173
1700838800,107.5470,108.0827,106.5885,107.1242,1054.5719
1700842400,107.1242,107.6569,106.0214,106.5541,1120.3870
1700846000,106.5541,107.0834,105.3202,105.8494,1179.8617
1700849600,105.8494,106.3745,104.5017,105.0268,1229.8635
1700853200,105.0268,105.5473,103.5865,104.1070,1267.7591
1700856800,104.1070,104.6226,102.5984,103.1139,1291.5525
1700860400,103.1139,103.6243,101.5637,102.0741,1299.9907
1700864000,102.0741,102.5792,100.5107,101.0157,1292.6292
1700867600,101.0157,101.5156,99.4684,99.9682,1269.8558
1700871200,99.9682,100.4630,98.4662,98.9610,1232.8698
1700874800,98.9610,99.4511,97.5328,98.0230,1183.6192
1700878400,98.0230,98.5089,96.6954,97.1813,1124.6978
1700882000,97.1813,97.6636,95.9788,96.4611,1059.2090
1700885600,96.4611,96.9405,95.4049,95.8843,1009.3981
1700889200,95.8843,96.3616,94.9919,95.4692,1077.5103
1700892800,95.4692,95.9454,94.7540,95.2301,1141.5403
1700896400,95.2301,95.7060,94.7007,95.1766,1198.1157
1700900000,95.1766,95.7898,94.7000,95.3132,1244.2569
1700903600,95.3132,96.1180,94.8350,95.6398,1277.5338
1700907200,95.6398,96.6318,95.1590,96.1510,1296.1938
1700910800,96.1510,97.3209,95.6668,96.8368,1299.2540
1700914400,96.8368,98.1707,96.3484,97.6823,1286.5534
1700918000,97.6823,99.1620,97.1889,98.6687,1258.7608
1700921600,98.6687,100.2723,98.1698,99.7735,1217.3400
1700925200,99.7735,101.4760,99.2686,100.9712,1164.4725
1700928800,100.9712,102.7453,100.4600,102.2341,1102.9427
1700932400,102.2341,104.0507,101.7164,103.5330,1035.9912
